Vardas               Pavarde               Vidurkis (med.)     Vidurkis (vid.)
Dziuzepe             Ezynas                5.20                4.84
Dziuzepe             Fabricijus            4.40                4.28
Dziuzepe             Abaranas              3.80                3.52
Dziuzepe             Zabaliuna             2.80                2.84
Dziuzepe             Ochmanas              3.20                2.96
Dziuzepe             Ceberekas             3.60                3.76
Dziuzepe             Abaranas              3.60                3.44
Dziuzepe             Ochmanas              2.00                1.64
Dziuzepe             Ochmanas              4.80                4.76
Dziuzepe             Auditera              4.20                4.36
Dziuzepe             Auditera              2.00                1.80
Dziuzepe             Ceberekas             4.80                4.56
Dziuzepe             Ceberekas             5.20                4.72
Dziuzepe             Fabricijus            4.20                4.56
Dziuzepe             Carkus                3.80                3.72
Dziuzepe             Ochmanas              3.40                3.60
Dziuzepe             Fenclavas             3.80                3.40
Dziuzepe             Jablanskas            2.40                2.44
Dziuzepe             Farsavicius           3.60                4.04
Dziuzepe             Ceberekas             1.60                1.96
Dziuzepe             Jablanskas            1.60                1.72
Dziuzepe             Abaranas              4.60                4.64
Dziuzepe             Carkus                3.20                3.04
Dziuzepe             Ceberekas             2.60                2.32
Dziuzepe             Carkauskas            3.60                3.84
Dziuzepe             Ferdinandas           3.80                3.60
Dziuzepe             Ferdinandas           4.60                4.36
Dziuzepe             Auditera              4.20                4.24
Dziuzepe             Abaranas              4.60                4.64
Dziuzepe             Donelaitis            2.00                2.00
Dziuzepe             Ecka                  4.20                4.48
Dziuzepe             Zabaliuna             2.20                2.12
Dziuzepe             Farsavicius           2.40                2.64
Dziuzepe             Ecka                  2.20                2.32
Dziuzepe             Donelaitis            3.40                3.00
Dziuzepe             Donelaitis            5.00                4.96
Dziuzepe             Carkauskas            1.80                1.60
Dziuzepe             Auditera              1.60                1.92
Dziuzepe             Abaranas              3.80                3.52
Dziuzepe             Carkus                3.60                3.12
Dziuzepe             Ecka                  2.60                2.60
Dziuzepe             Ferdinandas           2.20                1.80
Dziuzepe             Abaranas              5.00                4.60
Dziuzepe             Ferdinandas           4.60                4.48
Dziuzepe             Ecka                  3.60                3.20
Dziuzepe             Auditera              3.00                2.84
Dziuzepe             Ochmanas              3.00                2.68
Dziuzepe             Ceberekas             1.60                1.80
Dziuzepe             Auditera              4.40                4.20
Dziuzepe             Fabricijus            4.00                3.80
Dziuzepe             Fenclavas             1.80                2.08
Dziuzepe             Abaranas              4.20                4.52
Dziuzepe             Ochmanas              3.00                2.72
Dziuzepe             Auditera              3.80                4.20
Dziuzepe             Ochmanas              1.60                2.08
Dziuzepe             Ezynas                1.80                2.04
Dziuzepe             Jablanskas            3.20                3.32
Dziuzepe             Ochmanas              4.60                4.92
Dziuzepe             Carkauskas            1.00                1.20
Dziuzepe             Ochmanas              4.40                4.08
Dziuzepe             Abaranas              3.80                4.32
Dziuzepe             Donelaitis            3.20                2.88
Dziuzepe             Carkus                2.00                2.28
Dziuzepe             Zabaliuna             3.40                3.52
Dziuzepe             Auditera              3.60                3.72
Dziuzepe             Jablanskas            1.80                1.92
Dziuzepe             Ecka                  1.40                1.88
Dziuzepe             Ferdinandas           1.80                1.96
Dziuzepe             Carkauskas            2.20                1.88
Dziuzepe             Ezynas                1.80                1.96
Dziuzepe             Carkus                4.00                3.16
Dziuzepe             Carkauskas            3.60                3.08
Dziuzepe             Fenclavas             4.40                3.84
Dziuzepe             Ferdinandas           1.40                1.64
Dziuzepe             Jablanskas            4.40                4.32
Dziuzepe             Fabricijus            1.40                1.48
Dziuzepe             Auditera              3.60                3.56
Dziuzepe             Zabaliuna             4.20                4.32
Dziuzepe             Ceberekas             1.80                1.84
Dziuzepe             Auditera              4.40                4.16
Dziuzepe             Ecka                  2.00                2.32
Dziuzepe             Ochmanas              4.00                4.04
Dziuzepe             Fabricijus            4.40                4.84
Dziuzepe             Ecka                  2.00                1.96
Dziuzepe             Ferdinandas           3.60                3.60
Dziuzepe             Donelaitis            5.40                4.92
Dziuzepe             Fenclavas             4.20                3.80
Dziuzepe             Carkus                4.20                3.76
Dziuzepe             Ferdinandas           3.60                3.72
Dziuzepe             Abaranas              5.40                4.92
Dziuzepe             Ferdinandas           4.40                4.12
Dziuzepe             Zabaliuna             2.80                3.12
Dziuzepe             Carkauskas            3.60                3.76
Dziuzepe             Donelaitis            5.00                4.92
Dziuzepe             Farsavicius           2.80                2.40
Dziuzepe             Farsavicius           3.00                3.00
Dziuzepe             Auditera              2.20                2.76
Dziuzepe             Fabricijus            2.20                3.08
Dziuzepe             Zabaliuna             2.60                3.04
Dziuzepe             Abaranas              4.00                4.08
Dziuzepe             Fabricijus            3.40                3.28
Dziuzepe             Fenclavas             3.80                3.28
Dziuzepe             Zabaliuna             4.80                4.56
Dziuzepe             Farsavicius           2.40                2.80
Dziuzepe             Carkauskas            4.20                3.84
Dziuzepe             Ochmanas              4.40                4.32
Dziuzepe             Donelaitis            1.80                2.00
Dziuzepe             Ochmanas              2.20                1.88
Dziuzepe             Ecka                  3.60                3.76
Dziuzepe             Donelaitis            2.60                2.80
Dziuzepe             Ecka                  3.60                3.00
Dziuzepe             Abaranas              4.80                4.60
Dziuzepe             Auditera              1.80                2.20
Dziuzepe             Carkus                3.80                3.96
Dziuzepe             Abaranas              4.80                4.60
Dziuzepe             Ezynas                3.60                3.68
Dziuzepe             Auditera              3.40                3.64
Dziuzepe             Ferdinandas           2.20                2.16
Dziuzepe             Zabaliuna             2.80                2.68
Dziuzepe             Ferdinandas           3.40                3.52
Dziuzepe             Ecka                  1.60                1.68
Dziuzepe             Zabaliuna             2.80                2.96
Dziuzepe             Zabaliuna             4.20                3.88
Dziuzepe             Fabricijus            3.20                3.20
Dziuzepe             Ferdinandas           2.80                2.96
Dziuzepe             Zabaliuna             2.80                2.72
Dziuzepe             Ecka                  3.20                3.32
Dziuzepe             Donelaitis            4.80                4.32
Dziuzepe             Ecka                  4.20                4.28
Dziuzepe             Auditera              1.40                1.80
Dziuzepe             Ochmanas              3.20                2.88
Dziuzepe             Auditera              3.20                3.40
Dziuzepe             Ceberekas             3.80                3.24
Dziuzepe             Abaranas              4.20                3.68
Dziuzepe             Carkauskas            5.00                4.96
Dziuzepe             Ferdinandas           3.80                4.20
Dziuzepe             Ochmanas              2.80                2.80
Dziuzepe             Auditera              4.00                3.84
Dziuzepe             Zabaliuna             3.40                3.44
Dziuzepe             Carkus                4.00                3.72
Dziuzepe             Farsavicius           2.40                2.80
Dziuzepe             Carkauskas            1.80                2.12
Dziuzepe             Ezynas                2.60                3.08
Dziuzepe             Ceberekas             2.80                2.48
Dziuzepe             Ferdinandas           1.40                1.80
Dziuzepe             Auditera              2.00                2.08
Dziuzepe             Abaranas              1.60                1.88
Dziuzepe             Farsavicius           3.80                3.80
Dziuzepe             Carkauskas            4.80                4.72
Dziuzepe             Fenclavas             2.20                2.12
Dziuzepe             Carkauskas            3.80                4.12
Dziuzepe             Fabricijus            1.60                1.68
Dziuzepe             Abaranas              3.20                3.32
Dziuzepe             Donelaitis            4.60                4.32
Dziuzepe             Fabricijus            2.80                2.60
Dziuzepe             Ochmanas              2.40                2.60
Dziuzepe             Ecka                  5.00                4.84
Dziuzepe             Ezynas                1.60                1.92
Dziuzepe             Ezynas                2.20                2.16
Dziuzepe             Ochmanas              2.40                2.44
Dziuzepe             Zabaliuna             4.20                4.20
Dziuzepe             Fenclavas             0.80                1.48
Dziuzepe             Ecka                  4.00                4.24
Dziuzepe             Carkauskas            3.40                3.48
Dziuzepe             Carkus                4.60                4.44
Dziuzepe             Farsavicius           3.00                2.72
Dziuzepe             Ochmanas              4.00                3.36
Dziuzepe             Carkauskas            2.40                2.56
Dziuzepe             Ecka                  3.60                3.40
Dziuzepe             Auditera              4.40                4.52
Dziuzepe             Jablanskas            1.60                1.92
Dziuzepe             Farsavicius           3.80                3.36
Dziuzepe             Fenclavas             4.00                3.92
Dziuzepe             Carkus                2.80                3.00
Dziuzepe             Farsavicius           3.60                3.96
Dziuzepe             Donelaitis            2.60                2.68
Dziuzepe             Zabaliuna             5.20                4.88
Dziuzepe             Abaranas              2.40                2.64
Dziuzepe             Ochmanas              1.40                1.60
Dziuzepe             Fabricijus            2.60                2.32
Dziuzepe             Ochmanas              3.40                3.32
Dziuzepe             Donelaitis            1.80                1.84
Dziuzepe             Ezynas                4.00                3.96
Dziuzepe             Fabricijus            2.40                2.60
Dziuzepe             Ochmanas              5.00                4.88
Dziuzepe             Fabricijus            3.60                3.60
Dziuzepe             Ferdinandas           2.60                3.20
Dziuzepe             Auditera              4.00                3.68
Dziuzepe             Ceberekas             2.80                3.12
Dziuzepe             Farsavicius           1.20                1.48
Dziuzepe             Ochmanas              3.80                4.44
Dziuzepe             Jablanskas            3.00                3.12
Dziuzepe             Carkauskas            4.00                3.80
Dziuzepe             Farsavicius           2.20                2.32
Dziuzepe             Ferdinandas           2.00                2.64
Dziuzepe             Auditera              4.40                4.68
Dziuzepe             Ceberekas             3.00                2.92
Dziuzepe             Farsavicius           2.20                2.16
Dziuzepe             Ceberekas             2.60                2.92
Dziuzepe             Abaranas              3.40                3.72
Dziuzepe             Donelaitis            2.20                2.12
Dziuzepe             Fenclavas             3.20                3.76
Dziuzepe             Farsavicius           2.00                2.20
Dziuzepe             Donelaitis            4.60                4.80
Dziuzepe             Ecka                  2.80                2.40
Dziuzepe             Ochmanas              1.20                1.96
Dziuzepe             Ochmanas              1.80                2.40
Dziuzepe             Carkauskas            3.20                3.48
Dziuzepe             Ecka                  3.80                3.40
Dziuzepe             Auditera              3.40                3.92
Dziuzepe             Carkus                3.60                3.48
Dziuzepe             Abaranas              5.20                4.48
Dziuzepe             Zabaliuna             3.40                3.56
Dziuzepe             Abaranas              2.80                2.24
Dziuzepe             Donelaitis            2.40                2.40
Dziuzepe             Ceberekas             1.60                1.88
Dziuzepe             Carkus                2.40                2.16
Dziuzepe             Jablanskas            1.60                1.68
Dziuzepe             Ferdinandas           5.40                4.72
Dziuzepe             Ferdinandas           1.60                1.64
Dziuzepe             Ochmanas              3.20                3.12
Dziuzepe             Jablanskas            2.80                3.16
Dziuzepe             Ezynas                3.00                3.08
Dziuzepe             Donelaitis            2.80                2.28
Dziuzepe             Abaranas              4.20                4.16
Dziuzepe             Ezynas                1.00                1.24
Dziuzepe             Fenclavas             3.20                3.16
Dziuzepe             Ecka                  3.00                3.04
Dziuzepe             Auditera              3.80                3.64
Dziuzepe             Ceberekas             5.20                4.92
Dziuzepe             Donelaitis            1.60                2.20
Dziuzepe             Farsavicius           1.40                1.76
Dziuzepe             Zabaliuna             4.40                4.84
Dziuzepe             Carkus                3.40                3.64
Dziuzepe             Carkus                2.20                2.00
Dziuzepe             Ochmanas              2.00                1.88
Dziuzepe             Abaranas              4.60                4.48
Dziuzepe             Abaranas              4.40                4.52
Dziuzepe             Donelaitis            1.60                1.96
Dziuzepe             Abaranas              2.80                2.60
Dziuzepe             Farsavicius           4.00                4.24
Dziuzepe             Ochmanas              3.40                3.64
Dziuzepe             Carkus                4.20                4.16
Dziuzepe             Abaranas              5.20                4.40
Dziuzepe             Ochmanas              3.60                3.92
Dziuzepe             Ochmanas              4.00                3.92
Dziuzepe             Jablanskas            4.80                4.20
Dziuzepe             Ochmanas              3.20                3.64
Dziuzepe             Ezynas                3.60                4.12
Dziuzepe             Auditera              3.60                3.72
Dziuzepe             Abaranas              5.40                4.52
Dziuzepe             Ferdinandas           1.60                1.84
Dziuzepe             Ecka                  4.60                4.08
Dziuzepe             Zabaliuna             4.80                4.96
Dziuzepe             Fabricijus            4.00                3.60
Dziuzepe             Ecka                  2.00                1.96
Dziuzepe             Carkus                4.00                3.44
Dziuzepe             Zabaliuna             4.80                4.96
Dziuzepe             Auditera              2.80                2.92
Dziuzepe             Ferdinandas           4.20                4.40
Dziuzepe             Fenclavas             3.80                3.52
Dziuzepe             Fenclavas             2.80                2.60
Dziuzepe             Ceberekas             5.00                4.80
Dziuzepe             Fabricijus            3.00                3.12
Dziuzepe             Farsavicius           3.80                3.72
Dziuzepe             Ochmanas              3.40                3.24
Dziuzepe             Auditera              1.60                1.64
Dziuzepe             Abaranas              3.00                3.44
Dziuzepe             Carkauskas            3.00                2.52
Dziuzepe             Auditera              4.40                4.60
Dziuzepe             Fenclavas             3.60                3.76
Dziuzepe             Auditera              2.60                2.64
Dziuzepe             Fenclavas             2.60                2.36
Dziuzepe             Carkus                3.80                3.52
Dziuzepe             Fabricijus            4.80                4.88
Dziuzepe             Auditera              5.40                4.84
Dziuzepe             Auditera              2.80                3.16
Dziuzepe             Abaranas              3.80                3.52
Dziuzepe             Farsavicius           3.40                3.92
Dziuzepe             Donelaitis            4.00                4.00
Dziuzepe             Ezynas                3.40                3.76
Dziuzepe             Fabricijus            4.40                4.36
Dziuzepe             Ceberekas             2.80                2.08
Dziuzepe             Auditera              3.40                2.88
Dziuzepe             Ceberekas             4.40                4.12
Dziuzepe             Ecka                  4.80                4.40
Dziuzepe             Fabricijus            4.00                4.16
Dziuzepe             Zabaliuna             3.40                2.84
Dziuzepe             Donelaitis            2.40                2.60
Dziuzepe             Jablanskas            4.00                3.88
Dziuzepe             Auditera              3.60                3.84
Dziuzepe             Farsavicius           1.20                1.16
Dziuzepe             Abaranas              4.80                4.08
Dziuzepe             Abaranas              3.20                3.68
Dziuzepe             Auditera              2.00                2.04
Dziuzepe             Ceberekas             3.40                4.08
Dziuzepe             Carkus                4.80                4.20
Dziuzepe             Farsavicius           4.20                4.16
Dziuzepe             Zabaliuna             4.20                4.08
Dziuzepe             Carkus                3.00                2.76
Dziuzepe             Farsavicius           2.60                2.32
Dziuzepe             Farsavicius           3.00                2.96
Dziuzepe             Farsavicius           4.00                4.08
Dziuzepe             Ochmanas              2.00                1.80
Dziuzepe             Ferdinandas           4.20                3.96
Dziuzepe             Carkauskas            4.00                3.88
Dziuzepe             Abaranas              1.80                1.76
Dziuzepe             Ecka                  4.60                4.28
Dziuzepe             Fenclavas             3.40                3.40
Dziuzepe             Fabricijus            1.20                1.60
Dziuzepe             Ezynas                1.40                1.52
Dziuzepe             Auditera              4.40                4.68
Dziuzepe             Ceberekas             3.40                3.44
Dziuzepe             Ochmanas              4.20                4.24
Dziuzepe             Abaranas              4.60                4.32
Dziuzepe             Ecka                  1.80                2.20
Dziuzepe             Jablanskas            1.60                1.64
Dziuzepe             Farsavicius           3.80                4.16
Dziuzepe             Ochmanas              1.40                1.88
Dziuzepe             Ferdinandas           3.80                3.88
Dziuzepe             Ferdinandas           3.40                3.20
Dziuzepe             Ochmanas              4.00                4.20
Dziuzepe             Ochmanas              4.00                3.84
Dziuzepe             Ceberekas             3.20                3.16
Dziuzepe             Jablanskas            2.80                2.44
Dziuzepe             Donelaitis            2.00                2.04
Dziuzepe             Donelaitis            2.80                2.72
Dziuzepe             Donelaitis            4.20                4.40
Dziuzepe             Farsavicius           4.40                4.40
Dziuzepe             Jablanskas            1.80                2.48
Dziuzepe             Ferdinandas           4.20                4.20
Dziuzepe             Donelaitis            3.80                3.76
Dziuzepe             Ecka                  4.80                4.76
Dziuzepe             Auditera              2.60                2.28
Dziuzepe             Auditera              3.60                3.20
Dziuzepe             Jablanskas            2.60                3.00
Dziuzepe             Ochmanas              3.80                3.52
Dziuzepe             Ochmanas              3.40                3.16
Dziuzepe             Carkus                2.60                2.72
Dziuzepe             Ochmanas              2.60                2.52
Dziuzepe             Zabaliuna             4.20                3.96
Dziuzepe             Ecka                  4.60                4.72
Dziuzepe             Jablanskas            1.80                2.00
Dziuzepe             Auditera              3.00                2.88
Dziuzepe             Farsavicius           2.80                3.32
Dziuzepe             Ceberekas             4.00                3.80
Dziuzepe             Farsavicius           0.80                1.28
Dziuzepe             Fabricijus            2.40                3.00
Dziuzepe             Ochmanas              2.00                2.04
Dziuzepe             Fabricijus            3.80                3.52
Dziuzepe             Ecka                  3.80                3.76
Dziuzepe             Ezynas                4.80                4.72
Dziuzepe             Carkauskas            3.00                2.92
Dziuzepe             Ochmanas              2.00                2.04
Dziuzepe             Carkauskas            4.80                4.96
Dziuzepe             Jablanskas            2.80                2.60
Dziuzepe             Ceberekas             2.20                2.40
Dziuzepe             Carkus                3.00                3.28
Dziuzepe             Fabricijus            2.80                2.68
Dziuzepe             Ochmanas              2.60                2.04
Dziuzepe             Carkus                3.80                3.40
Dziuzepe             Ceberekas             1.20                1.24
Dziuzepe             Abaranas              2.20                2.32
Dziuzepe             Farsavicius           2.60                3.12
Dziuzepe             Farsavicius           2.00                2.08
Dziuzepe             Ezynas                5.40                4.80
Dziuzepe             Ceberekas             1.40                1.60
Dziuzepe             Ferdinandas           2.00                2.72
Dziuzepe             Abaranas              4.40                4.24
Dziuzepe             Zabaliuna             2.60                2.64
Dziuzepe             Jablanskas            3.60                3.72
Dziuzepe             Donelaitis            5.00                4.92
Dziuzepe             Ochmanas              2.80                2.68
Dziuzepe             Zabaliuna             3.00                3.04
Dziuzepe             Ceberekas             2.20                2.36
Dziuzepe             Ceberekas             4.40                4.48
Dziuzepe             Ferdinandas           3.00                2.96
Dziuzepe             Ochmanas              4.40                4.68
Dziuzepe             Auditera              2.60                2.44
Dziuzepe             Ecka                  2.60                2.44
Dziuzepe             Carkus                1.80                1.64
Dziuzepe             Zabaliuna             3.80                3.56
Dziuzepe             Zabaliuna             4.60                4.56
Dziuzepe             Ecka                  3.20                3.16
Dziuzepe             Fenclavas             1.80                2.00
Dziuzepe             Abaranas              3.40                3.48
Dziuzepe             Farsavicius           4.40                4.08
Dziuzepe             Ezynas                1.80                1.80
Dziuzepe             Fabricijus            1.20                1.84
Dziuzepe             Farsavicius           5.00                4.48
Dziuzepe             Ezynas                3.60                3.40
Dziuzepe             Zabaliuna             2.60                2.92
Dziuzepe             Ochmanas              3.20                3.48
Dziuzepe             Fenclavas             2.60                2.40
Dziuzepe             Farsavicius           4.80                4.28
Dziuzepe             Zabaliuna             4.20                4.20
Dziuzepe             Farsavicius           3.00                3.28
Dziuzepe             Fenclavas             5.00                4.88
Dziuzepe             Zabaliuna             4.40                4.64
Dziuzepe             Fabricijus            2.40                2.08
Dziuzepe             Zabaliuna             3.60                3.48
Dziuzepe             Fenclavas             5.20                4.84
Dziuzepe             Ecka                  4.60                4.32
Dziuzepe             Ecka                  2.00                2.64
Dziuzepe             Ochmanas              4.60                4.48
Dziuzepe             Fabricijus            4.00                4.08
Dziuzepe             Carkus                2.60                2.64
Dziuzepe             Carkus                3.80                3.76
Dziuzepe             Abaranas              2.60                2.48
Dziuzepe             Carkauskas            4.80                4.80
Dziuzepe             Fabricijus            4.40                4.12
Dziuzepe             Abaranas              2.40                2.40
Dziuzepe             Ezynas                4.40                4.64
Dziuzepe             Zabaliuna             3.20                3.28
Dziuzepe             Farsavicius           3.00                2.92
Dziuzepe             Donelaitis            3.20                3.88
Dziuzepe             Zabaliuna             3.00                3.04
Dziuzepe             Ecka                  2.00                2.24
Dziuzepe             Ferdinandas           3.20                3.40
Dziuzepe             Abaranas              2.20                2.60
Dziuzepe             Donelaitis            4.60                4.40
Dziuzepe             Ezynas                3.00                3.40
Dziuzepe             Ochmanas              2.00                2.00
Dziuzepe             Ceberekas             3.20                3.36
Dziuzepe             Jablanskas            4.40                4.48
Dziuzepe             Ceberekas             3.20                2.76
Dziuzepe             Fabricijus            4.20                4.44
Dziuzepe             Ochmanas              2.60                2.56
Dziuzepe             Ezynas                1.40                1.40
Dziuzepe             Ezynas                3.60                3.80
Dziuzepe             Zabaliuna             0.80                1.20
Dziuzepe             Ceberekas             4.20                4.88
Dziuzepe             Donelaitis            2.80                3.28
Dziuzepe             Fabricijus            4.00                4.20
Dziuzepe             Ezynas                2.20                2.16
Dziuzepe             Carkus                3.60                3.96
Dziuzepe             Donelaitis            2.60                2.64
Dziuzepe             Fenclavas             3.60                3.16
Dziuzepe             Ochmanas              3.80                3.88
Dziuzepe             Ferdinandas           4.60                4.20
Dziuzepe             Abaranas              4.40                4.76
Dziuzepe             Zabaliuna             2.20                1.88
Dziuzepe             Ochmanas              1.60                1.64
Dziuzepe             Carkauskas            4.60                4.72
Dziuzepe             Ecka                  1.60                1.52
Dziuzepe             Farsavicius           4.00                4.00
Dziuzepe             Abaranas              1.80                2.16
Dziuzepe             Ochmanas              2.40                2.24
Dziuzepe             Fabricijus            4.00                3.76
Dziuzepe             Ecka                  3.60                3.36
Dziuzepe             Abaranas              3.20                3.32
Dziuzepe             Ecka                  4.40                4.28
Dziuzepe             Jablanskas            3.60                3.60
Dziuzepe             Fenclavas             1.40                1.44
Dziuzepe             Ecka                  3.00                3.48
Dziuzepe             Carkauskas            2.80                2.76
Dziuzepe             Abaranas              2.20                2.12
Dziuzepe             Carkauskas            4.40                4.16
Dziuzepe             Ecka                  4.20                4.36
Dziuzepe             Ferdinandas           4.00                4.28
Dziuzepe             Ezynas                4.60                4.28
Dziuzepe             Zabaliuna             4.00                4.16
Dziuzepe             Ferdinandas           2.00                2.36
Dziuzepe             Fenclavas             4.40                3.96
Dziuzepe             Farsavicius           4.60                4.20
Dziuzepe             Fabricijus            3.00                3.00
Dziuzepe             Ochmanas              2.40                2.64
Dziuzepe             Fabricijus            3.00                2.88
Dziuzepe             Auditera              4.80                3.72
Dziuzepe             Ferdinandas           3.80                3.84
Dziuzepe             Donelaitis            4.20                4.24
Dziuzepe             Ferdinandas           3.20                3.20
Dziuzepe             Auditera              2.40                2.44
Dziuzepe             Fabricijus            4.40                4.40
Dziuzepe             Fenclavas             4.00                4.40
Dziuzepe             Ferdinandas           3.40                3.56
Dziuzepe             Donelaitis            2.80                2.68
Dziuzepe             Donelaitis            3.00                3.04
Dziuzepe             Jablanskas            2.40                2.68
Dziuzepe             Carkus                3.40                3.60
Dziuzepe             Abaranas              4.60                4.36
Dziuzepe             Carkus                3.40                3.36
Dziuzepe             Carkus                4.20                3.76
Dziuzepe             Jablanskas            2.80                3.48
Dziuzepe             Carkauskas            1.80                1.96
Dziuzepe             Ceberekas             4.20                4.04
Dziuzepe             Carkauskas            1.40                1.60
Dziuzepe             Jablanskas            5.40                4.96
Dziuzepe             Ezynas                2.80                2.92
Dziuzepe             Ferdinandas           3.20                3.48
Dziuzepe             Jablanskas            3.60                3.64
Dziuzepe             Auditera              2.80                2.96
Dziuzepe             Auditera              4.20                4.08
Dziuzepe             Ochmanas              2.20                2.08
Dziuzepe             Auditera              2.80                2.80
Dziuzepe             Ezynas                3.60                3.72
Dziuzepe             Zabaliuna             3.20                3.04
Dziuzepe             Ezynas                2.40                2.64
Dziuzepe             Fenclavas             3.20                3.48
Dziuzepe             Ochmanas              3.40                3.16
Dziuzepe             Donelaitis            2.00                1.92
Dziuzepe             Jablanskas            4.40                4.12
Dziuzepe             Fenclavas             3.80                4.68
Dziuzepe             Carkus                3.20                2.80
Dziuzepe             Ceberekas             5.00                4.76
Dziuzepe             Ochmanas              3.00                3.20
Dziuzepe             Jablanskas            4.60                4.96
Dziuzepe             Ferdinandas           4.00                3.92
Dziuzepe             Abaranas              1.60                1.48
Dziuzepe             Fabricijus            3.00                2.80
Dziuzepe             Jablanskas            5.00                4.68
Dziuzepe             Carkus                4.20                3.84
Dziuzepe             Donelaitis            3.40                3.24
Dziuzepe             Ochmanas              3.80                3.64
Dziuzepe             Fabricijus            3.60                3.60
Dziuzepe             Abaranas              3.00                3.12
Dziuzepe             Fenclavas             4.00                3.68
Dziuzepe             Ecka                  4.00                4.04
Dziuzepe             Zabaliuna             5.20                4.92
Dziuzepe             Ochmanas              4.80                4.68
Dziuzepe             Farsavicius           4.80                4.60
Dziuzepe             Ceberekas             2.60                2.40
Dziuzepe             Auditera              5.00                4.84
Dziuzepe             Zabaliuna             4.60                4.00
Dziuzepe             Ochmanas              4.00                4.00
Dziuzepe             Jablanskas            4.60                4.68
Dziuzepe             Carkus                4.00                4.04
Dziuzepe             Carkus                2.80                3.40
Dziuzepe             Ferdinandas           3.60                3.20
Dziuzepe             Jablanskas            4.00                3.84
Dziuzepe             Auditera              3.20                3.44
Dziuzepe             Donelaitis            2.00                1.96
Dziuzepe             Ochmanas              1.80                2.08
Dziuzepe             Fabricijus            4.80                4.40
Dziuzepe             Fabricijus            3.60                4.08
Dziuzepe             Auditera              2.40                2.20
Dziuzepe             Ferdinandas           3.40                3.76
Dziuzepe             Ecka                  2.80                3.00
Dziuzepe             Ochmanas              4.60                4.48
Dziuzepe             Fenclavas             3.60                3.76
Dziuzepe             Donelaitis            4.60                4.48
Dziuzepe             Ezynas                4.20                4.72
Dziuzepe             Auditera              1.80                1.56
Dziuzepe             Abaranas              5.00                4.64
Dziuzepe             Fabricijus            4.20                4.60
Dziuzepe             Ecka                  1.40                1.60
Dziuzepe             Ochmanas              3.60                3.68
Dziuzepe             Farsavicius           1.60                1.80
Dziuzepe             Zabaliuna             3.60                3.92
Dziuzepe             Abaranas              3.40                3.20
Dziuzepe             Fenclavas             1.80                2.20
Dziuzepe             Fenclavas             3.40                3.08
Dziuzepe             Ferdinandas           2.00                2.44
Dziuzepe             Ezynas                3.80                3.52
Dziuzepe             Carkus                2.60                2.72
Dziuzepe             Ezynas                4.80                4.12
Dziuzepe             Carkauskas            3.00                3.36
Dziuzepe             Zabaliuna             1.60                2.52
Dziuzepe             Abaranas              4.20                3.76
Dziuzepe             Ecka                  2.20                2.12
Dziuzepe             Jablanskas            1.60                1.56
Dziuzepe             Farsavicius           4.60                4.76
Dziuzepe             Ceberekas             1.80                2.00
Dziuzepe             Ezynas                3.60                3.56
Dziuzepe             Ezynas                4.60                4.12
Dziuzepe             Fabricijus            4.60                4.80
Dziuzepe             Ferdinandas           4.20                4.16
Dziuzepe             Ochmanas              1.00                1.68
Dziuzepe             Ezynas                4.20                4.24
Dziuzepe             Jablanskas            1.80                1.80
Dziuzepe             Carkauskas            3.20                3.56
Dziuzepe             Farsavicius           2.60                2.76
Dziuzepe             Fabricijus            2.40                2.08
Dziuzepe             Donelaitis            4.80                4.72
Dziuzepe             Ezynas                1.80                1.84
Dziuzepe             Ferdinandas           4.00                3.88
Dziuzepe             Abaranas              3.60                3.20
Dziuzepe             Zabaliuna             4.40                4.16
Dziuzepe             Ceberekas             1.20                1.52
Dziuzepe             Auditera              4.20                3.84
Dziuzepe             Donelaitis            4.20                4.12
Dziuzepe             Zabaliuna             4.00                4.44
Dziuzepe             Zabaliuna             1.80                2.00
Dziuzepe             Farsavicius           5.00                4.96
Dziuzepe             Fabricijus            3.60                3.40
Dziuzepe             Ezynas                1.20                1.24
Dziuzepe             Ferdinandas           3.00                3.52
Dziuzepe             Ecka                  2.60                2.08
Dziuzepe             Ferdinandas           3.00                2.52
Dziuzepe             Farsavicius           1.60                2.52
Dziuzepe             Auditera              4.80                4.76
Dziuzepe             Zabaliuna             3.20                3.28
Dziuzepe             Ecka                  4.20                4.04
Dziuzepe             Carkus                2.20                2.96
Dziuzepe             Jablanskas            2.60                2.68
Dziuzepe             Jablanskas            4.40                4.08
Dziuzepe             Ochmanas              3.40                2.92
Dziuzepe             Ochmanas              3.40                3.60
Dziuzepe             Ochmanas              3.00                2.84
Dziuzepe             Fenclavas             5.00                4.68
Dziuzepe             Carkus                3.80                3.84
Dziuzepe             Farsavicius           4.20                3.72
Dziuzepe             Abaranas              2.20                2.24
Dziuzepe             Ezynas                2.80                3.28
Dziuzepe             Ochmanas              2.20                2.36
Dziuzepe             Ceberekas             2.40                2.60
Dziuzepe             Ezynas                3.60                3.36
Dziuzepe             Abaranas              4.20                3.92
Dziuzepe             Auditera              4.60                3.92
Dziuzepe             Ceberekas             4.00                4.12
Dziuzepe             Ecka                  2.80                2.80
Dziuzepe             Zabaliuna             4.80                4.72
Dziuzepe             Jablanskas            3.20                2.56
Dziuzepe             Ferdinandas           2.40                1.96
Dziuzepe             Jablanskas            2.40                2.96
Dziuzepe             Zabaliuna             3.40                2.88
